縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
台南市,新市區,中古屋,57660.14,37,111年第二季
台南市,新市區,新成屋,81252.5,12,111年第二季
台南市,新營區,中古屋,34003.55,174,111年第二季
台南市,新營區,新成屋,58331.88,16,111年第二季
台南市,東區,中古屋,52066.99,1156,111年第二季
台南市,東區,新成屋,77285.02,60,111年第二季
台南市,東山區,中古屋,20343.67,3,111年第二季
台南市,柳營區,中古屋,45613.17,6,111年第二季
台南市,柳營區,新成屋,55758.29,14,111年第二季
台南市,楠西區,中古屋,32990.57,7,111年第二季
台南市,楠西區,新成屋,34254,1,111年第二季
台南市,歸仁區,中古屋,40644.54,125,111年第二季
台南市,歸仁區,新成屋,36283.82,11,111年第二季
台南市,永康區,中古屋,42774.67,1291,111年第二季
台南市,永康區,新成屋,75076.12,122,111年第二季
台南市,玉井區,中古屋,26363.6,5,111年第二季
台南市,白河區,中古屋,33614,6,111年第二季
台南市,白河區,新成屋,36184.11,9,111年第二季
台南市,西港區,中古屋,38598.57,14,111年第二季
台南市,西港區,新成屋,60661,1,111年第二季
台南市,關廟區,中古屋,33674.64,14,111年第二季
台南市,關廟區,新成屋,64937.75,8,111年第二季
台南市,鹽水區,中古屋,22388.68,22,111年第二季
台南市,麻豆區,中古屋,42902.08,36,111年第二季
台南市,麻豆區,新成屋,63795.88,8,111年第二季
台東縣,卑南鄉,中古屋,5165,2,111年第二季
台東縣,台東市,中古屋,42899.58,253,111年第二季
台東縣,台東市,新成屋,66210.71,14,111年第二季
台東縣,大武鄉,中古屋,26971,3,111年第二季
台東縣,成功鎮,中古屋,28490.67,3,111年第二季
台東縣,東河鄉,中古屋,116368,1,111年第二季
台東縣,池上鄉,中古屋,60676,1,111年第二季
台東縣,關山鎮,中古屋,40819,1,111年第二季
台東縣,關山鎮,新成屋,39155,1,111年第二季
台東縣,鹿野鄉,中古屋,34064,1,111年第二季
嘉義市,嘉義市,中古屋,43686.37,1024,111年第二季
嘉義市,嘉義市,新成屋,66330.75,72,111年第二季
嘉義縣,中埔鄉,中古屋,54224.96,26,111年第二季
嘉義縣,六腳鄉,中古屋,23374,1,111年第二季
嘉義縣,大埔鄉,中古屋,27532,1,111年第二季
嘉義縣,大林鎮,中古屋,35512.11,19,111年第二季
嘉義縣,大林鎮,新成屋,41741,2,111年第二季
嘉義縣,太保市,中古屋,36398.89,62,111年第二季
嘉義縣,太保市,新成屋,40929.2,25,111年第二季
嘉義縣,布袋鎮,中古屋,20593.67,9,111年第二季
嘉義縣,新港鄉,中古屋,53120.5,4,111年第二季
嘉義縣,新港鄉,新成屋,71900,1,111年第二季
嘉義縣,朴子市,中古屋,32539.03,179,111年第二季
嘉義縣,朴子市,新成屋,65384.33,18,111年第二季
嘉義縣,梅山鄉,中古屋,30494.17,6,111年第二季
嘉義縣,民雄鄉,中古屋,35126.27,74,111年第二季
嘉義縣,民雄鄉,新成屋,58488.67,6,111年第二季
嘉義縣,水上鄉,中古屋,26452.65,17,111年第二季
嘉義縣,溪口鄉,中古屋,78250,2,111年第二季
嘉義縣,溪口鄉,新成屋,52484,1,111年第二季
嘉義縣,番路鄉,中古屋,30365.88,26,111年第二季
嘉義縣,竹崎鄉,中古屋,35200.67,3,111年第二季
嘉義縣,竹崎鄉,新成屋,53423,1,111年第二季
嘉義縣,義竹鄉,中古屋,15297,2,111年第二季
嘉義縣,鹿草鄉,中古屋,41971,1,111年第二季
基隆市,七堵區,中古屋,51037.69,197,111年第二季
基隆市,七堵區,新成屋,79566.74,38,111年第二季
基隆市,中山區,中古屋,29104.83,99,111年第二季
基隆市,中正區,中古屋,37156.48,662,111年第二季
基隆市,中正區,新成屋,53990.24,49,111年第二季
基隆市,仁愛區,中古屋,30192.94,53,111年第二季
基隆市,信義區,中古屋,40969.55,269,111年第二季
基隆市,信義區,新成屋,68547.48,202,111年第二季
基隆市,安樂區,中古屋,46989.82,711,111年第二季
基隆市,安樂區,新成屋,69278,12,111年第二季
基隆市,暖暖區,中古屋,38922.43,341,111年第二季
基隆市,暖暖區,新成屋,73580.63,38,111年第二季
宜蘭縣,三星鄉,中古屋,40211,1,111年第二季
宜蘭縣,五結鄉,中古屋,46515.35,68,111年第二季
宜蘭縣,五結鄉,新成屋,51246.83,6,111年第二季
宜蘭縣,冬山鄉,中古屋,46396.48,25,111年第二季
宜蘭縣,冬山鄉,新成屋,79600.71,7,111年第二季
宜蘭縣,員山鄉,中古屋,27982.42,19,111年第二季
宜蘭縣,員山鄉,新成屋,69322,10,111年第二季
宜蘭縣,壯圍鄉,中古屋,58107,3,111年第二季
宜蘭縣,壯圍鄉,新成屋,111,1,111年第二季
宜蘭縣,宜蘭市,中古屋,47043.33,376,111年第二季
宜蘭縣,宜蘭市,新成屋,77659.02,107,111年第二季
宜蘭縣,礁溪鄉,中古屋,59481.7,271,111年第二季
宜蘭縣,礁溪鄉,新成屋,101924.38,99,111年第二季
宜蘭縣,羅東鎮,中古屋,49577.61,194,111年第二季
宜蘭縣,羅東鎮,新成屋,73003.09,22,111年第二季
宜蘭縣,蘇澳鎮,中古屋,25664.88,58,111年第二季
宜蘭縣,蘇澳鎮,新成屋,45728.55,11,111年第二季
宜蘭縣,頭城鎮,中古屋,63245.53,78,111年第二季
宜蘭縣,頭城鎮,新成屋,83159.2,91,111年第二季
屏東縣,九如鄉,中古屋,34416.7,10,111年第二季
屏東縣,九如鄉,新成屋,61731.25,4,111年第二季
屏東縣,佳冬鄉,中古屋,22578,1,111年第二季
屏東縣,內埔鄉,中古屋,34561.02,56,111年第二季
屏東縣,內埔鄉,新成屋,43855.23,22,111年第二季
屏東縣,南州鄉,中古屋,38065.4,5,111年第二季
屏東縣,屏東市,中古屋,40703.12,626,111年第二季
屏東縣,屏東市,新成屋,66120.66,64,111年第二季
屏東縣,崁頂鄉,中古屋,32731.5,2,111年第二季
屏東縣,恆春鎮,中古屋,35549.05,65,111年第二季
屏東縣,恆春鎮,新成屋,77143,8,111年第二季
屏東縣,新園鄉,中古屋,34801.33,3,111年第二季
屏東縣,新園鄉,新成屋,62920.5,2,111年第二季
屏東縣,新埤鄉,中古屋,24452.83,6,111年第二季
屏東縣,新埤鄉,新成屋,47333,2,111年第二季
屏東縣,東港鎮,中古屋,32464.56,110,111年第二季
屏東縣,東港鎮,新成屋,56299.2,30,111年第二季
屏東縣,枋寮鄉,中古屋,32150.73,15,111年第二季
屏東縣,枋寮鄉,新成屋,44709.5,2,111年第二季
屏東縣,林邊鄉,中古屋,20596.5,6,111年第二季
屏東縣,滿州鄉,中古屋,43170,1,111年第二季
屏東縣,潮州鎮,中古屋,36364.88,121,111年第二季
屏東縣,潮州鎮,新成屋,58921.62,13,111年第二季
屏東縣,琉球鄉,中古屋,101205.67,3,111年第二季
屏東縣,竹田鄉,中古屋,29940,1,111年第二季
屏東縣,萬丹鄉,中古屋,46622.4,10,111年第二季
屏東縣,萬丹鄉,新成屋,64497.86,7,111年第二季
屏東縣,萬巒鄉,中古屋,26675.75,4,111年第二季
屏東縣,車城鄉,中古屋,62500,1,111年第二季
屏東縣,里港鄉,中古屋,33922.12,8,111年第二季
屏東縣,里港鄉,新成屋,53377,3,111年第二季
屏東縣,長治鄉,中古屋,42829.89,18,111年第二季
屏東縣,長治鄉,新成屋,59621,1,111年第二季
屏東縣,高樹鄉,中古屋,35366,1,111年第二季
屏東縣,鹽埔鄉,中古屋,13749.33,3,111年第二季
屏東縣,麟洛鄉,中古屋,35117.4,5,111年第二季
屏東縣,麟洛鄉,新成屋,51067,3,111年第二季
彰化縣,二林鎮,中古屋,34435.62,16,111年第二季
彰化縣,二林鎮,新成屋,50927.67,3,111年第二季
彰化縣,二水鄉,中古屋,42746.5,2,111年第二季
彰化縣,伸港鄉,中古屋,42182.91,11,111年第二季
彰化縣,伸港鄉,新成屋,70538.67,9,111年第二季
彰化縣,北斗鎮,中古屋,39509.44,25,111年第二季
彰化縣,北斗鎮,新成屋,61299.25,4,111年第二季
彰化縣,和美鎮,中古屋,57416.6,43,111年第二季
彰化縣,和美鎮,新成屋,87987.83,6,111年第二季
彰化縣,員林市,中古屋,50468.33,211,111年第二季
彰化縣,員林市,新成屋,68221.43,76,111年第二季
彰化縣,埔心鄉,中古屋,46290,8,111年第二季
彰化縣,埔心鄉,新成屋,59817,12,111年第二季
彰化縣,埔鹽鄉,中古屋,51036.5,2,111年第二季
彰化縣,埔鹽鄉,新成屋,56725,1,111年第二季
彰化縣,埤頭鄉,中古屋,45401.2,5,111年第二季
彰化縣,埤頭鄉,新成屋,59631,1,111年第二季
彰化縣,大村鄉,中古屋,61371,1,111年第二季
彰化縣,大村鄉,新成屋,62511.4,5,111年第二季
彰化縣,彰化市,中古屋,52265.96,409,111年第二季
彰化縣,彰化市,新成屋,69616.73,26,111年第二季
彰化縣,永靖鄉,中古屋,45308,1,111年第二季
彰化縣,溪州鄉,中古屋,30680.83,6,111年第二季
彰化縣,溪州鄉,新成屋,49738.25,4,111年第二季
彰化縣,溪湖鎮,中古屋,43847.95,20,111年第二季
彰化縣,溪湖鎮,新成屋,74313.85,20,111年第二季
彰化縣,田中鎮,中古屋,41086.75,28,111年第二季
彰化縣,田中鎮,新成屋,65196.2,10,111年第二季
彰化縣,田尾鄉,中古屋,52101,2,111年第二季
彰化縣,田尾鄉,新成屋,39594,1,111年第二季
彰化縣,社頭鄉,中古屋,50227.27,11,111年第二季
彰化縣,社頭鄉,新成屋,58641.64,11,111年第二季
彰化縣,福興鄉,中古屋,42580.64,14,111年第二季
彰化縣,秀水鄉,中古屋,60003.67,6,111年第二季
彰化縣,秀水鄉,新成屋,70441,4,111年第二季
彰化縣,竹塘鄉,中古屋,18136.5,2,111年第二季
彰化縣,線西鄉,中古屋,35726.33,6,111年第二季
彰化縣,芬園鄉,中古屋,42158,2,111年第二季
彰化縣,花壇鄉,中古屋,51717.6,10,111年第二季
彰化縣,花壇鄉,新成屋,64055.1,10,111年第二季
彰化縣,鹿港鎮,中古屋,49075.96,45,111年第二季
彰化縣,鹿港鎮,新成屋,75623.46,13,111年第二季
新北市,三峽區,中古屋,82805.55,550,111年第二季
新北市,三峽區,新成屋,62019.21,43,111年第二季
新北市,三芝區,中古屋,27785.88,122,111年第二季
新北市,三芝區,新成屋,49344,2,111年第二季
新北市,三重區,中古屋,107943.88,1169,111年第二季
新北市,三重區,新成屋,136077.59,190,111年第二季
新北市,中和區,中古屋,116656.45,1962,111年第二季
新北市,中和區,新成屋,151900.9,747,111年第二季
新北市,五股區,中古屋,66598.43,625,111年第二季
新北市,五股區,新成屋,101200.66,194,111年第二季
新北市,八里區,中古屋,59566.3,367,111年第二季
新北市,八里區,新成屋,68622.91,120,111年第二季
新北市,土城區,中古屋,102053.42,908,111年第二季
新北市,土城區,新成屋,121832.86,59,111年第二季
新北市,新店區,中古屋,119116.98,1204,111年第二季
新北市,新店區,新成屋,161850.84,160,111年第二季
新北市,新莊區,中古屋,100005.85,1870,111年第二季
新北市,新莊區,新成屋,136564.82,304,111年第二季
新北市,板橋區,中古屋,129190.4,1578,111年第二季
新北市,板橋區,新成屋,145601.88,418,111年第二季
新北市,林口區,中古屋,84865.57,734,111年第二季
新北市,林口區,新成屋,122688.25,771,111年第二季
新北市,樹林區,中古屋,82934.48,648,111年第二季
新北市,樹林區,新成屋,92512.96,45,111年第二季
新北市,永和區,中古屋,128148.93,625,111年第二季
新北市,永和區,新成屋,169995.72,89,111年第二季
新北市,汐止區,中古屋,89250.5,1376,111年第二季
新北市,汐止區,新成屋,98871.76,206,111年第二季
新北市,泰山區,中古屋,89638.4,204,111年第二季
新北市,泰山區,新成屋,94756.38,8,111年第二季
新北市,淡水區,中古屋,59983.07,2717,111年第二季
新北市,淡水區,新成屋,69159.37,749,111年第二季
新北市,深坑區,中古屋,91743.57,100,111年第二季
新北市,瑞芳區,中古屋,23787,4,111年第二季
新北市,石門區,中古屋,16471.67,3,111年第二季
新北市,萬里區,中古屋,38848.14,37,111年第二季
新北市,蘆洲區,中古屋,105949.53,781,111年第二季
新北市,蘆洲區,新成屋,148185.53,152,111年第二季
新北市,貢寮區,中古屋,18385.27,11,111年第二季
新北市,金山區,中古屋,40811.37,19,111年第二季
新北市,金山區,新成屋,67918,32,111年第二季
新北市,鶯歌區,中古屋,57520.75,201,111年第二季
新北市,鶯歌區,新成屋,60009.12,113,111年第二季
新竹市,新竹市,中古屋,74590.91,2002,111年第二季
新竹市,新竹市,新成屋,80284.45,124,111年第二季
新竹縣,北埔鄉,中古屋,33417,1,111年第二季
新竹縣,北埔鄉,新成屋,42235.75,4,111年第二季
新竹縣,寶山鄉,中古屋,48746.07,14,111年第二季
新竹縣,新埔鎮,中古屋,54534,8,111年第二季
新竹縣,新埔鎮,新成屋,79557,2,111年第二季
新竹縣,新豐鄉,中古屋,45748.99,85,111年第二季
新竹縣,新豐鄉,新成屋,73045.27,33,111年第二季
新竹縣,橫山鄉,新成屋,52737.33,3,111年第二季
新竹縣,湖口鄉,中古屋,45984.09,78,111年第二季
新竹縣,湖口鄉,新成屋,66131.31,26,111年第二季
新竹縣,竹北市,中古屋,95461.82,1017,111年第二季
新竹縣,竹北市,新成屋,133546.44,289,111年第二季
新竹縣,竹東鎮,中古屋,44230.04,322,111年第二季
新竹縣,竹東鎮,新成屋,74330.56,16,111年第二季
新竹縣,芎林鄉,中古屋,38841.95,19,111年第二季
新竹縣,芎林鄉,新成屋,97040.5,6,111年第二季
新竹縣,關西鎮,中古屋,27392.4,25,111年第二季
新竹縣,關西鎮,新成屋,45865,1,111年第二季
桃園市,中壢區,中古屋,49721.98,3225,111年第二季
桃園市,中壢區,新成屋,55297.64,277,111年第二季
桃園市,八德區,中古屋,45252.04,1071,111年第二季
桃園市,八德區,新成屋,40887.7,99,111年第二季
桃園市,大園區,中古屋,64764.84,262,111年第二季
桃園市,大園區,新成屋,32446.63,54,111年第二季
桃園市,大溪區,中古屋,37215.66,234,111年第二季
桃園市,大溪區,新成屋,41181.79,29,111年第二季
桃園市,平鎮區,中古屋,41192.99,895,111年第二季
桃園市,平鎮區,新成屋,55097.39,156,111年第二季
桃園市,新屋區,中古屋,41197.41,22,111年第二季
桃園市,新屋區,新成屋,51415.33,9,111年第二季
桃園市,桃園區,中古屋,54990.73,3581,111年第二季
桃園市,桃園區,新成屋,73676.45,423,111年第二季
桃園市,楊梅區,中古屋,30248.75,1003,111年第二季
桃園市,楊梅區,新成屋,36505.18,285,111年第二季
桃園市,蘆竹區,中古屋,65363.05,1042,111年第二季
桃園市,蘆竹區,新成屋,77972.1,39,111年第二季
桃園市,觀音區,中古屋,39364.39,23,111年第二季
桃園市,觀音區,新成屋,21241.23,62,111年第二季
桃園市,龍潭區,中古屋,40103.5,112,111年第二季
桃園市,龍潭區,新成屋,80835.6,98,111年第二季
桃園市,龜山區,中古屋,68375.36,1067,111年第二季
桃園市,龜山區,新成屋,75580.2,116,111年第二季
澎湖縣,馬公市,中古屋,58577.6,35,111年第二季
花蓮縣,光復鄉,中古屋,46491,3,111年第二季
花蓮縣,吉安鄉,中古屋,52917.87,120,111年第二季
花蓮縣,吉安鄉,新成屋,23206.92,12,111年第二季
花蓮縣,壽豐鄉,中古屋,30185.64,25,111年第二季
花蓮縣,富里鄉,中古屋,81485,1,111年第二季
花蓮縣,新城鄉,中古屋,58143.71,21,111年第二季
花蓮縣,新城鄉,新成屋,64897,5,111年第二季
花蓮縣,玉里鎮,中古屋,36518.38,8,111年第二季
花蓮縣,玉里鎮,新成屋,76830,1,111年第二季
花蓮縣,瑞穗鄉,中古屋,30993,3,111年第二季
花蓮縣,秀林鄉,中古屋,27999,1,111年第二季
花蓮縣,花蓮市,中古屋,49145.01,576,111年第二季
花蓮縣,花蓮市,新成屋,61364.42,19,111年第二季
花蓮縣,鳳林鎮,中古屋,27075,7,111年第二季
苗栗縣,三灣鄉,中古屋,24141,1,111年第二季
苗栗縣,三義鄉,中古屋,34491.33,9,111年第二季
苗栗縣,公館鄉,中古屋,32558.62,24,111年第二季
苗栗縣,公館鄉,新成屋,47005.33,6,111年第二季
苗栗縣,卓蘭鎮,中古屋,33075,4,111年第二季
苗栗縣,南庄鄉,中古屋,34722,1,111年第二季
苗栗縣,大湖鄉,中古屋,40890.33,3,111年第二季
苗栗縣,大湖鄉,新成屋,50353.33,3,111年第二季
苗栗縣,後龍鎮,中古屋,36559.79,14,111年第二季
苗栗縣,後龍鎮,新成屋,57849.02,46,111年第二季
苗栗縣,竹南鎮,中古屋,53761.6,355,111年第二季
苗栗縣,竹南鎮,新成屋,59077.54,83,111年第二季
苗栗縣,苑裡鎮,中古屋,39725.43,7,111年第二季
苗栗縣,苑裡鎮,新成屋,52060.67,12,111年第二季
苗栗縣,苗栗市,中古屋,34015.66,186,111年第二季
苗栗縣,苗栗市,新成屋,46754.15,26,111年第二季
苗栗縣,通霄鎮,中古屋,29538.5,2,111年第二季
苗栗縣,通霄鎮,新成屋,38516,1,111年第二季
苗栗縣,銅鑼鄉,中古屋,30918,3,111年第二季
苗栗縣,銅鑼鄉,新成屋,49810.33,18,111年第二季
苗栗縣,頭份市,中古屋,53916.24,366,111年第二季
苗栗縣,頭份市,新成屋,64674.14,201,111年第二季
苗栗縣,頭屋鄉,中古屋,25187,1,111年第二季
苗栗縣,頭屋鄉,新成屋,74688,1,111年第二季
金門縣,金城鎮,中古屋,93934.9,10,111年第二季
金門縣,金城鎮,新成屋,65417,3,111年第二季
金門縣,金湖鎮,中古屋,65670.85,13,111年第二季
金門縣,金湖鎮,新成屋,64711.5,4,111年第二季
雲林縣,二崙鄉,中古屋,16441,2,111年第二季
雲林縣,二崙鄉,新成屋,37544,2,111年第二季
雲林縣,元長鄉,中古屋,27951,2,111年第二季
雲林縣,北港鎮,中古屋,28745.04,27,111年第二季
雲林縣,古坑鄉,中古屋,32858,3,111年第二季
雲林縣,古坑鄉,新成屋,65585,1,111年第二季
雲林縣,台西鄉,中古屋,18420,1,111年第二季
雲林縣,四湖鄉,中古屋,22444,2,111年第二季
雲林縣,土庫鎮,中古屋,37402.17,6,111年第二季
雲林縣,大埤鄉,中古屋,63656,1,111年第二季
雲林縣,崙背鄉,中古屋,37639.8,5,111年第二季
雲林縣,崙背鄉,新成屋,45360,3,111年第二季
雲林縣,斗六市,中古屋,44717.68,180,111年第二季
雲林縣,斗六市,新成屋,64806.14,22,111年第二季
雲林縣,斗南鎮,中古屋,32352,32,111年第二季
雲林縣,斗南鎮,新成屋,66366.56,9,111年第二季
雲林縣,東勢鄉,中古屋,26125,3,111年第二季
雲林縣,林內鄉,中古屋,26335,10,111年第二季
雲林縣,林內鄉,新成屋,38771,1,111年第二季
雲林縣,水林鄉,中古屋,26130,2,111年第二季
雲林縣,莿桐鄉,中古屋,35774.94,16,111年第二季
雲林縣,虎尾鎮,中古屋,39812.86,70,111年第二季
雲林縣,虎尾鎮,新成屋,62311.82,11,111年第二季
雲林縣,褒忠鄉,中古屋,24521,2,111年第二季
雲林縣,西螺鎮,中古屋,48130.9,21,111年第二季
雲林縣,西螺鎮,新成屋,73423,2,111年第二季
雲林縣,麥寮鄉,中古屋,33440.64,14,111年第二季
雲林縣,麥寮鄉,新成屋,102368.4,5,111年第二季
高雄市,三民區,中古屋,52429.51,1007,111年第二季
高雄市,三民區,新成屋,57113.65,148,111年第二季
高雄市,仁武區,中古屋,63981.65,192,111年第二季
高雄市,仁武區,新成屋,76593.23,242,111年第二季
高雄市,前金區,中古屋,59263.25,28,111年第二季
高雄市,前金區,新成屋,36736.67,3,111年第二季
高雄市,前鎮區,中古屋,48963.52,511,111年第二季
高雄市,前鎮區,新成屋,58119.39,127,111年第二季
高雄市,大寮區,中古屋,38453.16,280,111年第二季
高雄市,大寮區,新成屋,61410.89,18,111年第二季
高雄市,大樹區,中古屋,33532.7,23,111年第二季
高雄市,大樹區,新成屋,58644,4,111年第二季
高雄市,大社區,中古屋,37377.59,108,111年第二季
高雄市,大社區,新成屋,33440.18,11,111年第二季
高雄市,小港區,中古屋,38175.01,355,111年第二季
高雄市,小港區,新成屋,65266.02,44,111年第二季
高雄市,岡山區,中古屋,45684.72,198,111年第二季
高雄市,岡山區,新成屋,29937.8,10,111年第二季
高雄市,左營區,中古屋,52576.08,953,111年第二季
高雄市,左營區,新成屋,60016.33,184,111年第二季
高雄市,彌陀區,中古屋,43886,7,111年第二季
高雄市,彌陀區,新成屋,33320.67,3,111年第二季
高雄市,新興區,中古屋,69088.5,2,111年第二季
高雄市,旗山區,中古屋,40541.36,14,111年第二季
高雄市,旗津區,中古屋,27462.75,4,111年第二季
高雄市,林園區,中古屋,29144.04,92,111年第二季
高雄市,林園區,新成屋,56131.14,7,111年第二季
高雄市,梓官區,中古屋,61868.17,6,111年第二季
高雄市,梓官區,新成屋,73038,1,111年第二季
高雄市,楠梓區,中古屋,51167.45,698,111年第二季
高雄市,楠梓區,新成屋,59825.59,268,111年第二季
高雄市,橋頭區,中古屋,58365.21,48,111年第二季
高雄市,橋頭區,新成屋,59312.61,106,111年第二季
高雄市,湖內區,中古屋,35774.87,75,111年第二季
高雄市,燕巢區,中古屋,46728.29,7,111年第二季
