縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
台中市,西區,中古屋,55348.53,837,112年第二季
台中市,西區,新成屋,94341.88,26,112年第二季
台中市,西屯區,中古屋,65952.41,1801,112年第二季
台中市,西屯區,新成屋,97247.17,170,112年第二季
台中市,豐原區,中古屋,55417.02,291,112年第二季
台中市,豐原區,新成屋,62167.3,113,112年第二季
台中市,霧峰區,中古屋,33005.87,30,112年第二季
台中市,霧峰區,新成屋,76900,8,112年第二季
台中市,龍井區,中古屋,41269.97,137,112年第二季
台中市,龍井區,新成屋,59080.65,17,112年第二季
台北市,中山區,中古屋,136151.85,818,112年第二季
台北市,中山區,新成屋,268930,64,112年第二季
台北市,中正區,中古屋,175755.89,374,112年第二季
台北市,中正區,新成屋,200181.15,33,112年第二季
台北市,信義區,中古屋,162732.96,632,112年第二季
台北市,信義區,新成屋,257808.9,48,112年第二季
台北市,內湖區,中古屋,146822.07,1207,112年第二季
台北市,內湖區,新成屋,180779,74,112年第二季
台北市,北投區,中古屋,118791.21,794,112年第二季
台北市,北投區,新成屋,193887.14,90,112年第二季
台北市,南港區,中古屋,139998.4,457,112年第二季
台北市,南港區,新成屋,221843.86,14,112年第二季
台北市,士林區,中古屋,123635.63,865,112年第二季
台北市,士林區,新成屋,247254.73,73,112年第二季
台北市,大同區,中古屋,125886.98,178,112年第二季
台北市,大同區,新成屋,186478.09,117,112年第二季
台北市,大安區,中古屋,209435.42,884,112年第二季
台北市,大安區,新成屋,304573.13,39,112年第二季
台北市,文山區,中古屋,137103,765,112年第二季
台北市,文山區,新成屋,183414.28,61,112年第二季
台北市,松山區,中古屋,169728.65,606,112年第二季
台北市,松山區,新成屋,433137.49,43,112年第二季
台北市,萬華區,中古屋,114485.29,267,112年第二季
台北市,萬華區,新成屋,166951.73,11,112年第二季
台南市,七股區,中古屋,77969,2,112年第二季
台南市,七股區,新成屋,62092,1,112年第二季
台南市,下營區,中古屋,25887,5,112年第二季
台南市,下營區,新成屋,52596.67,24,112年第二季
台南市,中西區,中古屋,41038.3,199,112年第二季
台南市,中西區,新成屋,82181.48,23,112年第二季
台南市,仁德區,中古屋,34929.13,223,112年第二季
台南市,仁德區,新成屋,45752.65,23,112年第二季
台南市,佳里區,中古屋,36976.95,40,112年第二季
台南市,佳里區,新成屋,43773.2,5,112年第二季
台南市,六甲區,中古屋,31145.33,6,112年第二季
台南市,北區,中古屋,49344.58,520,112年第二季
台南市,北區,新成屋,60244.6,43,112年第二季
台南市,南區,中古屋,42086.41,510,112年第二季
台南市,南區,新成屋,67169.85,48,112年第二季
台南市,善化區,中古屋,77472.84,86,112年第二季
台南市,善化區,新成屋,81493.38,76,112年第二季
台南市,學甲區,中古屋,17317.11,9,112年第二季
台南市,學甲區,新成屋,53290.75,8,112年第二季
台南市,安南區,中古屋,48613.82,488,112年第二季
台南市,安南區,新成屋,64018.24,249,112年第二季
台南市,安平區,中古屋,44659.46,400,112年第二季
台南市,安平區,新成屋,75573.96,83,112年第二季
台南市,官田區,中古屋,22339,3,112年第二季
台南市,官田區,新成屋,31104.1,10,112年第二季
台南市,將軍區,中古屋,26843,2,112年第二季
台南市,山上區,中古屋,50565,2,112年第二季
台南市,山上區,新成屋,62217,1,112年第二季
台南市,後壁區,中古屋,10580,1,112年第二季
台南市,新化區,中古屋,46133,11,112年第二季
台南市,新化區,新成屋,72039.5,2,112年第二季
台南市,新市區,中古屋,58749.26,57,112年第二季
台南市,新市區,新成屋,62739.5,8,112年第二季
台南市,新營區,中古屋,32840.24,165,112年第二季
台南市,新營區,新成屋,52827.6,10,112年第二季
台南市,東區,中古屋,46280.43,1122,112年第二季
台南市,東區,新成屋,29883.1,115,112年第二季
台南市,東山區,中古屋,17772,1,112年第二季
台南市,柳營區,中古屋,56621,7,112年第二季
台南市,柳營區,新成屋,64268.5,6,112年第二季
台南市,楠西區,中古屋,28191,3,112年第二季
台南市,歸仁區,中古屋,47961.21,116,112年第二季
台南市,歸仁區,新成屋,48591.29,14,112年第二季
台南市,永康區,中古屋,35672.13,1457,112年第二季
台南市,永康區,新成屋,48026.83,219,112年第二季
台南市,玉井區,中古屋,30337.4,5,112年第二季
台南市,玉井區,新成屋,46965.4,5,112年第二季
台南市,白河區,中古屋,36237.21,14,112年第二季
台南市,白河區,新成屋,53001.33,3,112年第二季
台南市,西港區,中古屋,37882.54,13,112年第二季
台南市,關廟區,中古屋,46062,7,112年第二季
台南市,關廟區,新成屋,71430.5,4,112年第二季
台南市,鹽水區,中古屋,22594.31,16,112年第二季
台南市,鹽水區,新成屋,56775,2,112年第二季
台南市,麻豆區,中古屋,44118.38,34,112年第二季
台南市,麻豆區,新成屋,68842,2,112年第二季
台東縣,卑南鄉,中古屋,5397,2,112年第二季
台東縣,台東市,中古屋,42652.58,324,112年第二季
台東縣,台東市,新成屋,38164,16,112年第二季
台東縣,大武鄉,中古屋,35362,1,112年第二季
台東縣,成功鎮,中古屋,49316.67,3,112年第二季
台東縣,池上鄉,中古屋,47006.8,5,112年第二季
台東縣,關山鎮,中古屋,47008.86,7,112年第二季
台東縣,鹿野鄉,中古屋,33600.67,3,112年第二季
嘉義市,嘉義市,中古屋,38895.92,1126,112年第二季
嘉義市,嘉義市,新成屋,32778.07,103,112年第二季
嘉義縣,中埔鄉,中古屋,45441.95,19,112年第二季
嘉義縣,中埔鄉,新成屋,72183,1,112年第二季
嘉義縣,大埔鄉,中古屋,38387,1,112年第二季
嘉義縣,大林鎮,中古屋,35180.1,10,112年第二季
嘉義縣,大林鎮,新成屋,60921,4,112年第二季
嘉義縣,太保市,中古屋,38978.03,150,112年第二季
嘉義縣,太保市,新成屋,71988.7,10,112年第二季
嘉義縣,布袋鎮,中古屋,18201.75,12,112年第二季
嘉義縣,新港鄉,中古屋,44769.8,5,112年第二季
嘉義縣,新港鄉,新成屋,67581,1,112年第二季
嘉義縣,朴子市,中古屋,41369.81,139,112年第二季
嘉義縣,朴子市,新成屋,63057.83,6,112年第二季
嘉義縣,梅山鄉,中古屋,36213.67,3,112年第二季
嘉義縣,民雄鄉,中古屋,34160.65,78,112年第二季
嘉義縣,水上鄉,中古屋,31547.2,10,112年第二季
嘉義縣,水上鄉,新成屋,74884.5,2,112年第二季
嘉義縣,溪口鄉,中古屋,14849,1,112年第二季
嘉義縣,番路鄉,中古屋,28016.48,23,112年第二季
嘉義縣,義竹鄉,中古屋,11168,2,112年第二季
基隆市,七堵區,中古屋,49029.88,185,112年第二季
基隆市,七堵區,新成屋,51503,4,112年第二季
基隆市,中山區,中古屋,31397.14,97,112年第二季
基隆市,中山區,新成屋,60797.67,3,112年第二季
基隆市,中正區,中古屋,35472.83,622,112年第二季
基隆市,中正區,新成屋,49259.43,68,112年第二季
基隆市,仁愛區,中古屋,38485.43,70,112年第二季
基隆市,仁愛區,新成屋,38478.75,8,112年第二季
基隆市,信義區,中古屋,35101.03,307,112年第二季
基隆市,信義區,新成屋,71591.32,182,112年第二季
基隆市,安樂區,中古屋,48200.5,785,112年第二季
基隆市,安樂區,新成屋,90197.54,39,112年第二季
基隆市,暖暖區,中古屋,36869.71,380,112年第二季
基隆市,暖暖區,新成屋,68895.4,10,112年第二季
宜蘭縣,三星鄉,中古屋,32171,4,112年第二季
宜蘭縣,三星鄉,新成屋,60250,1,112年第二季
宜蘭縣,五結鄉,中古屋,50495.48,61,112年第二季
宜蘭縣,五結鄉,新成屋,57340.75,4,112年第二季
宜蘭縣,冬山鄉,中古屋,56328.69,29,112年第二季
宜蘭縣,冬山鄉,新成屋,76351,1,112年第二季
宜蘭縣,南澳鄉,中古屋,22382,1,112年第二季
宜蘭縣,員山鄉,中古屋,42056.31,16,112年第二季
宜蘭縣,員山鄉,新成屋,74371.12,8,112年第二季
宜蘭縣,壯圍鄉,中古屋,72811.5,2,112年第二季
宜蘭縣,壯圍鄉,新成屋,63452,2,112年第二季
宜蘭縣,宜蘭市,中古屋,43964.6,436,112年第二季
宜蘭縣,宜蘭市,新成屋,80376.07,86,112年第二季
宜蘭縣,礁溪鄉,中古屋,63826.31,214,112年第二季
宜蘭縣,礁溪鄉,新成屋,55213.71,7,112年第二季
宜蘭縣,羅東鎮,中古屋,43337.77,277,112年第二季
宜蘭縣,羅東鎮,新成屋,74425.11,18,112年第二季
宜蘭縣,蘇澳鎮,中古屋,29927.07,41,112年第二季
宜蘭縣,蘇澳鎮,新成屋,41167.5,20,112年第二季
宜蘭縣,頭城鎮,中古屋,62316.31,78,112年第二季
宜蘭縣,頭城鎮,新成屋,85321.03,30,112年第二季
屏東縣,九如鄉,中古屋,36182.67,6,112年第二季
屏東縣,九如鄉,新成屋,46695,5,112年第二季
屏東縣,佳冬鄉,中古屋,25980.5,4,112年第二季
屏東縣,佳冬鄉,新成屋,43231,1,112年第二季
屏東縣,內埔鄉,中古屋,33732.05,41,112年第二季
屏東縣,內埔鄉,新成屋,53395.2,15,112年第二季
屏東縣,南州鄉,新成屋,62026.57,7,112年第二季
屏東縣,屏東市,中古屋,36232.77,635,112年第二季
屏東縣,屏東市,新成屋,74834.57,30,112年第二季
屏東縣,崁頂鄉,中古屋,44084,2,112年第二季
屏東縣,崁頂鄉,新成屋,57224.67,3,112年第二季
屏東縣,恆春鎮,中古屋,34159.58,128,112年第二季
屏東縣,恆春鎮,新成屋,69660,1,112年第二季
屏東縣,新園鄉,中古屋,15379.33,3,112年第二季
屏東縣,新園鄉,新成屋,70219.33,3,112年第二季
屏東縣,新埤鄉,中古屋,35253.67,3,112年第二季
屏東縣,東港鎮,中古屋,35849.84,83,112年第二季
屏東縣,東港鎮,新成屋,63164,18,112年第二季
屏東縣,枋寮鄉,中古屋,29909.67,6,112年第二季
屏東縣,林邊鄉,中古屋,25011,11,112年第二季
屏東縣,林邊鄉,新成屋,50799.25,4,112年第二季
屏東縣,潮州鎮,中古屋,39285.16,106,112年第二季
屏東縣,潮州鎮,新成屋,61300.07,56,112年第二季
屏東縣,琉球鄉,中古屋,157294.5,2,112年第二季
屏東縣,萬丹鄉,中古屋,51532.67,9,112年第二季
屏東縣,萬丹鄉,新成屋,62330.5,6,112年第二季
屏東縣,萬巒鄉,中古屋,31614.2,5,112年第二季
屏東縣,車城鄉,中古屋,34217,4,112年第二季
屏東縣,里港鄉,中古屋,28705.83,6,112年第二季
屏東縣,里港鄉,新成屋,65342,2,112年第二季
屏東縣,長治鄉,中古屋,16418.63,70,112年第二季
屏東縣,長治鄉,新成屋,57606.12,16,112年第二季
屏東縣,高樹鄉,中古屋,28288,2,112年第二季
屏東縣,鹽埔鄉,中古屋,38476,4,112年第二季
屏東縣,麟洛鄉,中古屋,21254,1,112年第二季
彰化縣,二林鎮,中古屋,34924.25,20,112年第二季
彰化縣,二林鎮,新成屋,53888.86,7,112年第二季
彰化縣,二水鄉,中古屋,35301.5,2,112年第二季
彰化縣,伸港鄉,中古屋,43809.71,7,112年第二季
彰化縣,伸港鄉,新成屋,69493.17,6,112年第二季
彰化縣,北斗鎮,中古屋,40821.68,25,112年第二季
彰化縣,北斗鎮,新成屋,66015,5,112年第二季
彰化縣,和美鎮,中古屋,53800.82,38,112年第二季
彰化縣,和美鎮,新成屋,92418,8,112年第二季
彰化縣,員林市,中古屋,52381.28,178,112年第二季
彰化縣,員林市,新成屋,73101.86,37,112年第二季
彰化縣,埔心鄉,中古屋,58868.75,4,112年第二季
彰化縣,埔鹽鄉,新成屋,59082,1,112年第二季
彰化縣,埤頭鄉,中古屋,48346.67,3,112年第二季
彰化縣,大城鄉,中古屋,26130,1,112年第二季
彰化縣,彰化市,中古屋,56641.12,371,112年第二季
彰化縣,彰化市,新成屋,71775.29,56,112年第二季
彰化縣,永靖鄉,中古屋,50328.86,7,112年第二季
彰化縣,溪州鄉,中古屋,37168.5,4,112年第二季
彰化縣,溪州鄉,新成屋,53377.5,6,112年第二季
彰化縣,溪湖鎮,中古屋,47480.04,27,112年第二季
彰化縣,溪湖鎮,新成屋,79462.75,8,112年第二季
彰化縣,田中鎮,中古屋,40450.11,19,112年第二季
彰化縣,田中鎮,新成屋,64175.67,3,112年第二季
彰化縣,田尾鄉,中古屋,102,1,112年第二季
彰化縣,社頭鄉,中古屋,44524.89,9,112年第二季
彰化縣,福興鄉,中古屋,46193.67,6,112年第二季
彰化縣,秀水鄉,中古屋,38665.62,8,112年第二季
彰化縣,秀水鄉,新成屋,48354.38,13,112年第二季
彰化縣,竹塘鄉,中古屋,21246,2,112年第二季
彰化縣,線西鄉,中古屋,52141.33,3,112年第二季
彰化縣,芬園鄉,中古屋,45857.67,3,112年第二季
彰化縣,芬園鄉,新成屋,71091,3,112年第二季
彰化縣,花壇鄉,中古屋,57462.67,6,112年第二季
彰化縣,芳苑鄉,中古屋,21986.5,2,112年第二季
彰化縣,鹿港鎮,中古屋,60941.92,26,112年第二季
彰化縣,鹿港鎮,新成屋,226734,2,112年第二季
新北市,三峽區,中古屋,74827.83,572,112年第二季
新北市,三峽區,新成屋,76689.92,48,112年第二季
新北市,三芝區,中古屋,23429.15,151,112年第二季
新北市,三重區,中古屋,100635.58,1351,112年第二季
新北市,三重區,新成屋,143143.8,201,112年第二季
新北市,中和區,中古屋,110111.59,1823,112年第二季
新北市,中和區,新成屋,145359.4,166,112年第二季
新北市,五股區,中古屋,50543.17,700,112年第二季
新北市,五股區,新成屋,55658.74,100,112年第二季
新北市,八里區,中古屋,57253.69,272,112年第二季
新北市,八里區,新成屋,64648.8,66,112年第二季
新北市,土城區,中古屋,101036.34,861,112年第二季
新北市,土城區,新成屋,121558.57,69,112年第二季
新北市,新店區,中古屋,120090.65,1120,112年第二季
新北市,新店區,新成屋,131241.23,202,112年第二季
新北市,新莊區,中古屋,95942.98,1890,112年第二季
新北市,新莊區,新成屋,139256.13,190,112年第二季
新北市,板橋區,中古屋,125107.16,1415,112年第二季
新北市,板橋區,新成屋,163803.97,411,112年第二季
新北市,林口區,中古屋,89485.15,667,112年第二季
新北市,林口區,新成屋,118362.21,250,112年第二季
新北市,樹林區,中古屋,80634.28,542,112年第二季
新北市,樹林區,新成屋,57460.65,17,112年第二季
新北市,永和區,中古屋,118296.04,618,112年第二季
新北市,永和區,新成屋,138006.08,84,112年第二季
新北市,汐止區,中古屋,89377.19,1308,112年第二季
新北市,汐止區,新成屋,123577.5,121,112年第二季
新北市,泰山區,中古屋,70254.36,191,112年第二季
新北市,泰山區,新成屋,146533.06,64,112年第二季
新北市,淡水區,中古屋,60874.08,2904,112年第二季
新北市,淡水區,新成屋,60711.6,349,112年第二季
新北市,深坑區,中古屋,104535.19,43,112年第二季
新北市,瑞芳區,中古屋,29702.3,10,112年第二季
新北市,石碇區,中古屋,137,3,112年第二季
新北市,石門區,中古屋,21554,1,112年第二季
新北市,萬里區,中古屋,29526.5,24,112年第二季
新北市,蘆洲區,中古屋,105980.2,846,112年第二季
新北市,蘆洲區,新成屋,139213.98,43,112年第二季
新北市,貢寮區,中古屋,21875.33,6,112年第二季
新北市,金山區,中古屋,43371.42,19,112年第二季
新北市,金山區,新成屋,58108.67,12,112年第二季
新北市,雙溪區,中古屋,6836.33,3,112年第二季
新北市,鶯歌區,中古屋,58214.06,222,112年第二季
新北市,鶯歌區,新成屋,42678.35,106,112年第二季
新竹市,新竹市,中古屋,86332.92,1485,112年第二季
新竹市,新竹市,新成屋,89473.02,88,112年第二季
新竹縣,北埔鄉,中古屋,40605,3,112年第二季
新竹縣,寶山鄉,中古屋,72813.43,21,112年第二季
新竹縣,新埔鎮,中古屋,56,1,112年第二季
新竹縣,新埔鎮,新成屋,85220.33,9,112年第二季
新竹縣,新豐鄉,中古屋,54781.12,88,112年第二季
新竹縣,新豐鄉,新成屋,73743.32,38,112年第二季
新竹縣,橫山鄉,中古屋,32946,1,112年第二季
新竹縣,橫山鄉,新成屋,54386,2,112年第二季
新竹縣,湖口鄉,中古屋,46562.1,71,112年第二季
新竹縣,湖口鄉,新成屋,76865.33,30,112年第二季
新竹縣,竹北市,中古屋,104176.19,848,112年第二季
新竹縣,竹北市,新成屋,115832.88,131,112年第二季
新竹縣,竹東鎮,中古屋,49252.97,256,112年第二季
新竹縣,竹東鎮,新成屋,77499.83,12,112年第二季
新竹縣,芎林鄉,中古屋,39021.93,15,112年第二季
新竹縣,關西鎮,中古屋,28371.32,25,112年第二季
新竹縣,關西鎮,新成屋,58446,1,112年第二季
桃園市,中壢區,中古屋,43189.38,3439,112年第二季
桃園市,中壢區,新成屋,70012.47,300,112年第二季
桃園市,八德區,中古屋,43635.73,977,112年第二季
桃園市,八德區,新成屋,54386.94,194,112年第二季
桃園市,大園區,中古屋,67561.23,242,112年第二季
桃園市,大園區,新成屋,65601.77,118,112年第二季
桃園市,大溪區,中古屋,30016.23,272,112年第二季
桃園市,大溪區,新成屋,23106.2,30,112年第二季
桃園市,平鎮區,中古屋,41578.08,830,112年第二季
桃園市,平鎮區,新成屋,62850.77,118,112年第二季
桃園市,新屋區,中古屋,25643.11,19,112年第二季
桃園市,新屋區,新成屋,36195.31,13,112年第二季
桃園市,桃園區,中古屋,50382.11,3672,112年第二季
桃園市,桃園區,新成屋,68298.47,387,112年第二季
桃園市,楊梅區,中古屋,27433.3,1054,112年第二季
桃園市,楊梅區,新成屋,31598.42,209,112年第二季
桃園市,蘆竹區,中古屋,63013.96,930,112年第二季
桃園市,蘆竹區,新成屋,86233.46,76,112年第二季
桃園市,觀音區,中古屋,34362.63,43,112年第二季
桃園市,觀音區,新成屋,22071.71,143,112年第二季
桃園市,龍潭區,中古屋,38845.2,132,112年第二季
桃園市,龍潭區,新成屋,43352.8,5,112年第二季
桃園市,龜山區,中古屋,67987.95,961,112年第二季
桃園市,龜山區,新成屋,54530.35,331,112年第二季
澎湖縣,白沙鄉,中古屋,19073.5,2,112年第二季
澎湖縣,馬公市,中古屋,49755.48,46,112年第二季
澎湖縣,馬公市,新成屋,41251.4,5,112年第二季
花蓮縣,光復鄉,中古屋,24883.5,8,112年第二季
花蓮縣,吉安鄉,中古屋,40413.45,131,112年第二季
花蓮縣,吉安鄉,新成屋,35658.22,9,112年第二季
花蓮縣,壽豐鄉,中古屋,28680.77,22,112年第二季
花蓮縣,富里鄉,中古屋,13767,2,112年第二季
花蓮縣,新城鄉,中古屋,47915.73,11,112年第二季
花蓮縣,新城鄉,新成屋,82714,1,112年第二季
花蓮縣,玉里鎮,中古屋,45500.69,13,112年第二季
花蓮縣,瑞穗鄉,中古屋,38437.5,6,112年第二季
花蓮縣,瑞穗鄉,新成屋,40136,1,112年第二季
花蓮縣,花蓮市,中古屋,44769.06,479,112年第二季
花蓮縣,花蓮市,新成屋,71453.72,29,112年第二季
花蓮縣,鳳林鎮,中古屋,29467.4,5,112年第二季
苗栗縣,三義鄉,中古屋,35892.25,4,112年第二季
苗栗縣,公館鄉,中古屋,43386.08,12,112年第二季
苗栗縣,公館鄉,新成屋,55459.36,14,112年第二季
苗栗縣,卓蘭鎮,中古屋,38839.25,4,112年第二季
苗栗縣,卓蘭鎮,新成屋,96656,1,112年第二季
苗栗縣,南庄鄉,中古屋,31797,1,112年第二季
苗栗縣,大湖鄉,中古屋,28868.22,9,112年第二季
苗栗縣,大湖鄉,新成屋,49988,1,112年第二季
苗栗縣,後龍鎮,中古屋,32925.7,10,112年第二季
苗栗縣,後龍鎮,新成屋,37028.06,16,112年第二季
苗栗縣,竹南鎮,中古屋,53924.14,367,112年第二季
苗栗縣,竹南鎮,新成屋,57587.86,51,112年第二季
苗栗縣,苑裡鎮,中古屋,38405.47,15,112年第二季
苗栗縣,苑裡鎮,新成屋,63867.17,6,112年第二季
苗栗縣,苗栗市,中古屋,38417.51,139,112年第二季
苗栗縣,苗栗市,新成屋,59604.4,15,112年第二季
苗栗縣,通霄鎮,中古屋,33210.43,7,112年第二季
苗栗縣,銅鑼鄉,中古屋,61475.67,3,112年第二季
苗栗縣,頭份市,中古屋,60990.6,306,112年第二季
苗栗縣,頭份市,新成屋,69502.27,120,112年第二季
苗栗縣,頭屋鄉,中古屋,33887,2,112年第二季
苗栗縣,頭屋鄉,新成屋,68446,1,112年第二季
金門縣,金城鎮,中古屋,69699.67,3,112年第二季
金門縣,金湖鎮,中古屋,62691,8,112年第二季
金門縣,金湖鎮,新成屋,52641.75,8,112年第二季
雲林縣,二崙鄉,中古屋,34959,3,112年第二季
雲林縣,元長鄉,新成屋,45157,1,112年第二季
雲林縣,北港鎮,中古屋,32041.89,45,112年第二季
雲林縣,北港鎮,新成屋,67971.5,2,112年第二季
雲林縣,口湖鄉,中古屋,16226,1,112年第二季
雲林縣,古坑鄉,中古屋,87068.67,6,112年第二季
雲林縣,古坑鄉,新成屋,44419.17,6,112年第二季
雲林縣,台西鄉,中古屋,22189.67,3,112年第二季
雲林縣,土庫鎮,中古屋,26779.7,10,112年第二季
雲林縣,崙背鄉,中古屋,24938.67,3,112年第二季
雲林縣,崙背鄉,新成屋,41019.5,2,112年第二季
雲林縣,斗六市,中古屋,28530.85,303,112年第二季
雲林縣,斗六市,新成屋,64334.71,7,112年第二季
雲林縣,斗南鎮,中古屋,38970.6,25,112年第二季
雲林縣,斗南鎮,新成屋,72961.75,8,112年第二季
雲林縣,東勢鄉,中古屋,20438.5,2,112年第二季
雲林縣,林內鄉,中古屋,27694.55,11,112年第二季
雲林縣,莿桐鄉,中古屋,28193,5,112年第二季
雲林縣,虎尾鎮,中古屋,43373.65,66,112年第二季
雲林縣,虎尾鎮,新成屋,57609.85,13,112年第二季
雲林縣,褒忠鄉,中古屋,19258,2,112年第二季
雲林縣,褒忠鄉,新成屋,41400,1,112年第二季
雲林縣,西螺鎮,中古屋,39257,38,112年第二季
雲林縣,西螺鎮,新成屋,65871,4,112年第二季
雲林縣,麥寮鄉,中古屋,38073.67,9,112年第二季
雲林縣,麥寮鄉,新成屋,83552.5,2,112年第二季
高雄市,三民區,中古屋,50718.35,964,112年第二季
高雄市,三民區,新成屋,77233.56,187,112年第二季
高雄市,仁武區,中古屋,56733.72,162,112年第二季
高雄市,仁武區,新成屋,65828.32,101,112年第二季
高雄市,前金區,中古屋,44932,22,112年第二季
高雄市,前金區,新成屋,294,4,112年第二季
高雄市,前鎮區,中古屋,50196.47,465,112年第二季
高雄市,前鎮區,新成屋,38181.74,94,112年第二季
高雄市,大寮區,中古屋,27766.41,369,112年第二季
高雄市,大寮區,新成屋,68443.68,25,112年第二季
高雄市,大樹區,中古屋,32658.83,36,112年第二季
高雄市,大樹區,新成屋,61100.67,3,112年第二季
高雄市,大社區,中古屋,43517.7,57,112年第二季
高雄市,大社區,新成屋,33249.56,9,112年第二季
高雄市,小港區,中古屋,42884.92,377,112年第二季
高雄市,小港區,新成屋,85463.5,24,112年第二季
高雄市,岡山區,中古屋,41940.3,173,112年第二季
高雄市,岡山區,新成屋,44879.9,21,112年第二季
高雄市,左營區,中古屋,51970.13,777,112年第二季
高雄市,左營區,新成屋,56448.78,212,112年第二季
高雄市,彌陀區,中古屋,28605,4,112年第二季
高雄市,彌陀區,新成屋,66478,2,112年第二季
高雄市,旗山區,中古屋,35807.67,18,112年第二季
高雄市,旗津區,中古屋,54825.7,10,112年第二季
高雄市,林園區,中古屋,30987.26,84,112年第二季
高雄市,林園區,新成屋,57648.56,25,112年第二季
高雄市,梓官區,中古屋,41265.38,8,112年第二季
高雄市,梓官區,新成屋,66002,1,112年第二季
高雄市,楠梓區,中古屋,39991.28,763,112年第二季
高雄市,楠梓區,新成屋,60225.38,217,112年第二季
高雄市,橋頭區,中古屋,52847.83,52,112年第二季
高雄市,橋頭區,新成屋,64775.89,140,112年第二季
高雄市,湖內區,中古屋,36272.57,49,112年第二季
高雄市,湖內區,新成屋,157,1,112年第二季
高雄市,燕巢區,中古屋,45787.79,14,112年第二季
高雄市,燕巢區,新成屋,81954,3,112年第二季
高雄市,甲仙區,中古屋,9261.86,7,112年第二季
高雄市,美濃區,中古屋,59305.4,5,112年第二季
高雄市,苓雅區,中古屋,55972.49,441,112年第二季
高雄市,苓雅區,新成屋,79639.56,112,112年第二季
高雄市,茄萣區,中古屋,28584.5,18,112年第二季
高雄市,路竹區,中古屋,60635.17,18,112年第二季
高雄市,路竹區,新成屋,80435,3,112年第二季
高雄市,阿蓮區,中古屋,41394.29,7,112年第二季
高雄市,阿蓮區,新成屋,77545,1,112年第二季
高雄市,鳥松區,中古屋,57086.98,138,112年第二季
高雄市,鳥松區,新成屋,74832.28,18,112年第二季
高雄市,鳳山區,中古屋,51190.85,1236,112年第二季
高雄市,鳳山區,新成屋,62789.48,177,112年第二季
高雄市,鹽埕區,中古屋,39817.12,16,112年第二季
